['time', 'mag_x', 'mag_y', 'mag_z', 'is_eclipsed']
[0.14444444444444446, -1.534726935458385e-05, -3.3306893948772025e-05, 6.968913049001651e-06, 0.0]
[0.14722222222222223, -1.562119986320782e-05, -3.363049181191243e-05, 6.035920218476701e-06, 0.0]
[0.15000000000000002, -1.588639482062582e-05, -3.3927929560597437e-05, 5.097447267435157e-06, 0.0]
[0.1527777777777778, -1.61427705343018e-05, -3.4199277096119103e-05, 4.154337427339238e-06, 0.0]
[0.15555555555555556, -1.6390251634343456e-05, -3.4444632516618086e-05, 3.207421480671055e-06, 0.0]
[0.15833333333333335, -1.662877085424095e-05, -3.466412105104845e-05, 2.2575168017341847e-06, 0.0]
[0.16111111111111112, -1.6858268804551213e-05, -3.485789396547158e-05, 1.3054264871123651e-06, 0.0]
[0.1638888888888889, -1.70786937418528e-05, -3.502612744938353e-05, 3.51938576169876e-07, 0.0]
[0.16666666666666669, -1.7290001335336422e-05, -3.516902148977298e-05, -6.021746388463482e-07, 0.0]
[0.16944444444444445, -1.749215443340469e-05, -3.528679874050923e-05, -1.5561572143697032e-06, 0.0]
[0.17222222222222222, -1.7685122832636448e-05, -3.537970339447144e-05, -2.5092700708288487e-06, 0.0]
[0.17500000000000002, -1.786888305141968e-05, -3.544800006555168e-05, -3.460791424594985e-06, 0.0]
[0.17777777777777778, -1.8043418110476603e-05, -3.54919726872983e-05, -4.410017140209875e-06, 0.0]
[0.18055555555555558, -1.8208717322391125e-05, -3.551192343451711e-05, -5.3562610072594635e-06, 0.0]
[0.18333333333333335, -1.8364776092107083e-05, -3.550817167361907e-05, -6.298854946923711e-06, 0.0]
[0.18611111111111112, -1.8511595730193145e-05, -3.54810529469046e-05, -7.237149153831381e-06, 0.0]
[0.1888888888888889, -1.864918328047104e-05, -3.543091799531064e-05, -8.170512179371951e-06, 0.0]
[0.19166666666666668, -1.877755136337837e-05, -3.5358131823427394e-05, -9.098330963055135e-06, 0.0]
[0.19444444444444445, -1.8896718036190845e-05, -3.52630728098306e-05, -1.0020010818859386e-05, 0.0]
[0.19722222222222224, -1.900670667095965e-05, -3.5146131864974654e-05, -1.093497538376062e-05, 0.0]
[0.2, -1.9107545850738133e-05, -3.500771163807491e-05, -1.1842666535784282e-05, 0.0]
[0.20277777777777778, -1.9199269284373903e-05, -3.4848225773573064e-05, -1.2742544288969563e-05, 0.0]
[0.20555555555555557, -1.9281915739840044e-05, -3.4668098216953424e-05, -1.3634086672577275e-05, 0.0]
[0.20833333333333334, -1.9355528995768993e-05, -3.446776256885816e-05, -1.4516789601707137e-05, 0.0]
[0.2111111111111111, -1.9420157810545414e-05, -3.424766148566184e-05, -1.5390166746224267e-05, 0.0]
[0.2138888888888889, -1.9475855908010105e-05, -3.400824612391076e-05, -1.62537494045269e-05, 0.0]
[0.21666666666666667, -1.9522681978533704e-05, -3.3749975625329e-05, -1.710708638822773e-05, 0.0]
[0.21944444444444447, -1.9560699693936412e-05, -3.3473316638446734e-05, -1.7949743923268687e-05, 0.0]
[0.22222222222222224, -1.9589977734469276e-05, -3.317874287233116e-05, -1.8781305572363577e-05, 0.0]
